Workers,TraceId,BatchId,EventCount_x,Trace point start,Trace point stop,Batch Duration,Avg_Event_Duration
6,821650e9-dae6-4419-b66e-63c4e9627684,9e7479ee-4a77-413f-b2c2-3e0ecd3fb1d8,66,1754162218323,1754162218448,125,1.893939393939394
6,821650e9-dae6-4419-b66e-63c4e9627684,9fa84595-4d42-4252-92a0-b3a8369a0bf4,9,1754162203459,1754162203505,46,5.111111111111111
6,821650e9-dae6-4419-b66e-63c4e9627684,a265d046-63f4-49d0-9434-bcfccc9b5e35,1685,1754162215352,1754162217828,2476,1.4694362017804155
6,821650e9-dae6-4419-b66e-63c4e9627684,a4c78209-353d-4ca4-bd44-4318e22fa469,341,1754162207811,1754162208320,509,1.4926686217008798
6,821650e9-dae6-4419-b66e-63c4e9627684,a7f57435-6c60-4d12-b3e4-328ca5e29ac1,354,1754162212260,1754162212799,539,1.5225988700564972
6,821650e9-dae6-4419-b66e-63c4e9627684,a942cb71-2e8a-4766-ab69-1173e014196f,317,1754162211209,1754162211702,493,1.555205047318612
6,821650e9-dae6-4419-b66e-63c4e9627684,a9451ad8-26e1-4f2e-bdec-c4416e44f916,461,1754162217654,1754162218285,631,1.3687635574837311
6,821650e9-dae6-4419-b66e-63c4e9627684,b158a623-f651-4983-9fae-b1e8b2301872,317,1754162208063,1754162208540,477,1.5047318611987381
6,821650e9-dae6-4419-b66e-63c4e9627684,b81256cf-8e6f-4dd8-9b89-71755c40e1f4,1535,1754162212015,1754162214219,2204,1.435830618892508
6,821650e9-dae6-4419-b66e-63c4e9627684,bfbfee1c-bcc6-436f-9c68-cde659f2cbb1,304,1754162211408,1754162211842,434,1.4276315789473684
6,821650e9-dae6-4419-b66e-63c4e9627684,c46def7c-096b-4545-b3aa-ffc2aac633fa,1113,1754162213300,1754162214981,1681,1.5103324348607368
6,821650e9-dae6-4419-b66e-63c4e9627684,c5b5e546-4c62-4601-9431-9111610cd9f8,1277,1754162216147,1754162218039,1892,1.48159749412686
6,821650e9-dae6-4419-b66e-63c4e9627684,c99b70b3-7cd5-49e9-9147-e5927065692b,1646,1754162212995,1754162215339,2344,1.4240583232077764
6,821650e9-dae6-4419-b66e-63c4e9627684,cc59b868-4da4-4fbf-aab2-6f1a6b4b415e,4,1754162203538,1754162203593,55,13.75
6,821650e9-dae6-4419-b66e-63c4e9627684,d1ff867f-3b09-454e-8226-7cb15fca1ffa,317,1754162204744,1754162205219,475,1.498422712933754
6,821650e9-dae6-4419-b66e-63c4e9627684,dcc21bd1-98b3-4bf8-858d-7c9b8d0dffc3,465,1754162214355,1754162215051,696,1.4967741935483871
6,821650e9-dae6-4419-b66e-63c4e9627684,dede8ad2-7f7e-4e9d-885b-8dfbcb4a8e1c,362,1754162204054,1754162204568,514,1.419889502762431
6,821650e9-dae6-4419-b66e-63c4e9627684,e545e72e-9d98-4cee-9186-5deaad6f67a0,1638,1754162214842,1754162217207,2365,1.4438339438339438
6,821650e9-dae6-4419-b66e-63c4e9627684,ed81a0a1-c891-48cf-b9e0-9dcf6ec00814,354,1754162208883,1754162209420,537,1.5169491525423728
6,821650e9-dae6-4419-b66e-63c4e9627684,ee74f52b-a277-4b30-aa8f-9c855e36f124,1535,1754162215232,1754162217471,2239,1.4586319218241042
6,821650e9-dae6-4419-b66e-63c4e9627684,efd2e40b-6662-4ede-a38f-61a76c456aaf,315,1754162208210,1754162208712,502,1.5936507936507935
6,821650e9-dae6-4419-b66e-63c4e9627684,f0667f55-b3f0-4c94-af38-37f4f166097a,1649,1754162215169,1754162217579,2410,1.4614918132201333
6,821650e9-dae6-4419-b66e-63c4e9627684,f5070743-9914-41e2-9186-cdf1a6faf6a6,1683,1754162205441,1754162207934,2493,1.481283422459893
6,821650e9-dae6-4419-b66e-63c4e9627684,f597f92c-ea8b-4f81-8cec-161839e52174,1685,1754162205554,1754162208085,2531,1.5020771513353115
6,821650e9-dae6-4419-b66e-63c4e9627684,fbb15bf3-7c6b-4839-873f-1a3c71302673,11,1754162218320,1754162218371,51,4.636363636363637
6,821650e9-dae6-4419-b66e-63c4e9627684,fc6cf069-b82a-4e4a-bdc5-63d3ddb28996,1638,1754162208210,1754162210687,2477,1.5122100122100122
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,014b995c-d144-4231-b585-6e579052f1f5,337,1754147066755,1754147067240,485,1.4391691394658754
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,0669f4a2-a458-4a78-82ce-da87778d800a,1658,1754147060373,1754147062751,2378,1.4342581423401688
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,06f235a5-104b-47c5-8d0b-106fa4a81f66,316,1754147071644,1754147072122,478,1.5126582278481013
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,168c7af9-3b53-45be-b7e5-544136962bc4,317,1754147068951,1754147069445,494,1.5583596214511042
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,17cdda49-cb4c-4e7d-a30a-05d7c6ceaf9a,1684,1754147062742,1754147065159,2417,1.435273159144893
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,182e9a18-93f6-44c7-9836-8b77de17cf73,23,1754147072717,1754147072781,64,2.782608695652174
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,1992c51e-fda8-49e2-b8b6-12842d529d51,1683,1754147060015,1754147062424,2409,1.4313725490196079
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,1a04b5c9-faf2-463a-9e8e-a5e11205bae0,9,1754147058432,1754147058496,64,7.111111111111111
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,1ac0d990-6f92-4492-859f-72a897d26e6a,337,1754147060172,1754147060675,503,1.4925816023738872
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,20985bd2-b019-497a-984b-7323473cd768,126,1754147069770,1754147069995,225,1.7857142857142858
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,21c553b8-40d7-49f8-b711-d0742a08f890,349,1754147065898,1754147066415,517,1.481375358166189
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,25b89377-17c6-4a74-bdbc-4a70d07445f8,4,1754147058348,1754147058436,88,22.0
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,278a8c65-83e2-4262-81d8-ac4e42d7173a,712,1754147063209,1754147064196,987,1.3862359550561798
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,2994553e-f049-4c46-94fe-972b1ad3d5b2,1651,1754147070577,1754147072903,2326,1.4088431253785585
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,2a77b5bb-b7a5-4976-b05e-98d0ceaf42b7,1658,1754147063572,1754147066104,2532,1.5271411338962606
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,31598956-d5ba-4aeb-8ca2-0888781f419e,342,1754147059681,1754147060166,485,1.4181286549707601
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,371f5b58-3a90-4b64-815c-18597e2c4155,736,1754147066826,1754147067906,1080,1.4673913043478262
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,3864eb68-afa0-4338-8774-6cddae40e91e,349,1754147059541,1754147060019,478,1.3696275071633237
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,3f834fa5-fcc8-4211-95fc-9105d257be1d,1533,1754147067389,1754147069556,2167,1.4135681669928246
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,3feb2504-b2bd-48b6-a39e-6b01218a16b1,1651,1754147060228,1754147062607,2379,1.4409448818897639
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,41b6c57e-ab22-4d0d-b10e-cd8c6aa58947,317,1754147062544,1754147063027,483,1.523659305993691
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,45ab8dc7-6c0b-4280-a6ac-cfd349a7c6c6,1663,1754147060872,1754147063283,2411,1.449789536981359
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,4717b5cc-8f27-4b2a-b073-5c53f71a0ef3,1874,1754147066828,1754147069653,2825,1.507470651013874
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,4867b538-ec33-47cd-a2e1-d39dc7037462,345,1754147059233,1754147059755,522,1.5130434782608695
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,4acef90a-133c-4116-9ee7-4e97bfc5c283,282,1754147073030,1754147073438,408,1.446808510638298
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,4c65e10e-2e8a-442b-b886-3a7854704b71,1204,1754147071255,1754147073045,1790,1.4867109634551494
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,503a92fb-f86f-4481-9890-c67b6f637c03,337,1754147069866,1754147070380,514,1.5252225519287834
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,55cfce73-9b5a-4f46-ba35-61860dac65f4,1683,1754147066368,1754147068826,2458,1.4604872251931076
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,569b3f10-0ac0-471f-a818-233ea19652c5,1155,1754147073431,1754147075020,1589,1.3757575757575757
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,5cb3ee9a-fe63-4b48-a34f-8cef5deeed74,317,1754147059365,1754147059818,453,1.4290220820189274
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,5f37f8a8-6b4c-41c4-ad74-31c5935ee272,349,1754147062733,1754147063210,477,1.3667621776504297
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,655a6653-932a-41d6-96a9-6b613afd68a6,1684,1754147059643,1754147061938,2295,1.3628266033254157
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,66831853-f910-432d-851a-dd76e8f9718b,123,1754147066385,1754147066582,197,1.6016260162601625
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,66a3de7a-15c9-419c-8361-d7201cefba6a,342,1754147066249,1754147066714,465,1.3596491228070176
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,71c0211d-a8ca-4adc-803b-b0a9bbdc1bbf,316,1754147065284,1754147065731,447,1.4145569620253164
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,786d9a07-cef3-4a9c-8398-ff03e164c9c0,1683,1754147069640,1754147072079,2439,1.4491978609625669
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,7fc5eee2-46f3-4e33-8c89-51e98374b6d7,1655,1754147059987,1754147062403,2416,1.4598187311178248
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,83389ab2-788e-4586-b2b4-892443805bb6,126,1754147073096,1754147073289,193,1.5317460317460319
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,83ba9d18-70ea-4fe7-9143-48f089362d44,467,1754147069685,1754147070370,685,1.4668094218415417
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,8d6be3fb-4319-40d8-81b1-e68ccfe3bd33,59,1754147072968,1754147073078,110,1.8644067796610169
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,8f227cc2-bcba-45f1-885b-03570d4a7e90,1651,1754147063404,1754147065771,2367,1.4336765596608116
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,930de46f-9dab-4e98-8a9e-d3b923d5157d,1663,1754147067436,1754147069736,2300,1.3830426939266387
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,93eabac2-4175-40ea-a817-bc5485288518,337,1754147063423,1754147063961,538,1.596439169139466
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,94441590-ef9e-4a9e-87c2-8a16a18d8daf,467,1754147066506,1754147067160,654,1.4004282655246252
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,9539bf6f-1e77-44c5-8cb9-aaf9372a3890,1683,1754147063218,1754147065599,2381,1.4147355912061794
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,97346f79-2528-4889-9a2a-3679c0267c08,345,1754147062544,1754147063069,525,1.5217391304347827
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,9d1a3b55-78e2-47bb-b62e-978b2cdf54a3,12,1754147072169,1754147072215,46,3.8333333333333335
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,9ec0b96f-065b-4f41-9ac1-a5d55f53635f,342,1754147062875,1754147063371,496,1.4502923976608186
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,aeb4d0cd-ce33-4d39-b39f-c7bceab9dcf5,317,1754147072205,1754147072666,461,1.4542586750788644
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,b0990e2e-1ad2-4e06-b295-824fdabb39cd,316,1754147059024,1754147059444,420,1.3291139240506329
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,b20d0b73-201a-4155-afcd-c3467b169857,8,1754147058505,1754147058558,53,6.625
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,bac7400e-36a7-4477-89ca-162e7004c961,10,1754147058465,1754147058526,61,6.1
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,bd4ff94b-27fb-4b03-a023-3fbaec913edd,1684,1754147065922,1754147068252,2330,1.3836104513064134
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,c351fc1d-53b9-47bb-845d-79b7ebd8b48d,1684,1754147069036,1754147071501,2465,1.4637767220902613
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,c501db9b-9398-4580-ac3f-1cd98f782e5f,316,1754147062069,1754147062549,480,1.518987341772152
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,c701557f-8adc-4114-8dd5-bdcec9c9b6c7,1874,1754147070209,1754147072972,2763,1.4743863393810033
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,d5ed1a9d-d411-4cd2-815b-8a591c35bca3,1533,1754147070561,1754147072865,2304,1.5029354207436398
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,dc1c1050-915d-4440-b4ec-1426e1aab996,1264,1754147068084,1754147069897,1813,1.4343354430379747
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,dd741f3a-1b4d-4902-aa09-64380d2be7b3,1663,1754147064169,1754147066626,2457,1.4774503908598917
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,e026e4bc-2450-4647-9afa-560e2d7b80a9,6,1754147058479,1754147058531,52,8.666666666666666
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,e3dccb88-f168-4be2-a07a-063b9e763937,316,1754147068380,1754147068838,458,1.4493670886075949
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,fbfca89f-e903-49ff-8735-25e553d6e072,317,1754147065733,1754147066170,437,1.3785488958990537
6,cbe6040a-6c58-4840-83b5-559d06fa0d26,fd72e44b-2515-479d-a8e3-dc5ffaee74d4,736,1754147070043,1754147071091,1048,1.423913043478261
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,08ca9968-389a-43a8-9be0-726cb139b3ed,1671,1754162525543,1754162528293,2750,1.6457211250748056
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,0f8c76e1-5ddd-4cd4-bef3-ec0db217811d,335,1754162522726,1754162523294,568,1.6955223880597015
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,16cdca68-d93e-4ee9-a158-fb83128f7f09,1674,1754162514677,1754162517403,2726,1.6284348864994027
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,17c1a8aa-d167-4969-b21f-90ea11379bdd,1671,1754162529693,1754162532510,2817,1.6858168761220826
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,1b11aa61-247a-43f7-8885-b9da6bc9184a,1665,1754162528025,1754162530798,2773,1.6654654654654655
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,1b2a11ec-4904-4c43-9432-d6179ba428b7,1667,1754162514479,1754162517289,2810,1.6856628674265146
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,2013da74-af74-4fcb-a5c7-8e667fcd0bcd,1665,1754162519349,1754162522208,2859,1.7171171171171171
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,297128aa-c5b5-44d1-98cc-2abe3edc4045,335,1754162518405,1754162518986,581,1.7343283582089553
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,2cd08525-672d-4345-90c6-93df3b2f7a13,151,1754162528888,1754162529167,279,1.8476821192052981
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,397d8cb9-aac4-4a04-afe8-2cdf9f70dcad,1667,1754162523119,1754162525881,2762,1.656868626274745
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,3cd4bdad-2e70-4d0d-91b7-356f10cb69b0,1674,1754162518867,1754162521673,2806,1.6762246117084827
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,3e9979eb-77d8-426e-ace3-31b5dc18b86d,290,1754162531158,1754162531630,472,1.6275862068965516
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,3ece9c8b-7cff-428f-896e-d7a0e6347aa6,1667,1754162527632,1754162530406,2774,1.6640671865626875
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,40374deb-d305-41d2-acf9-80ac8c7986f4,1583,1754162531882,1754162534436,2554,1.6133922931143398
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,425c9a40-658f-44a7-945f-3873abfd791f,1656,1754162515952,1754162518642,2690,1.6243961352657006
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,430eb0d1-1978-4d5a-bd6a-fa634a07955e,1667,1754162519390,1754162522148,2758,1.6544691061787642
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,4416119f-e02d-4424-b9e1-16beffb529f5,344,1754162523853,1754162524425,572,1.6627906976744187
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,466dfbb4-c98d-40e7-9113-4e0f0736c58f,329,1754162519165,1754162519697,532,1.6170212765957446
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,4fe73ce7-2d24-410e-ab72-24349375841e,1667,1754162529075,1754162531835,2760,1.6556688662267547
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,54805046-5cf7-435d-a450-112ba3482827,326,1754162526691,1754162527247,556,1.705521472392638
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,58540d24-9506-4f38-a0b8-0f5514b21eb6,333,1754162532308,1754162532855,547,1.6426426426426426
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,6ac86211-baec-480b-9793-a77f44099120,1667,1754162518766,1754162521503,2737,1.641871625674865
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,6bf6bc12-4fe0-4e61-afb7-138b062589f1,1671,1754162515579,1754162518335,2756,1.649311789347696
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,6c55f208-75ba-460b-90ec-f4c9a952c490,24,1754162533051,1754162533125,74,3.0833333333333335
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,6cc077b0-5b0a-4c1d-85fd-4a3780fe6217,344,1754162514854,1754162515596,742,2.1569767441860463
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,7b4bb2b7-8f0e-4449-897c-a8713117d7f0,1665,1754162523749,1754162526523,2774,1.666066066066066
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,819fa32d-bfdc-4a5f-92f2-1ba5b174319c,333,1754162526721,1754162527292,571,1.7147147147147148
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,864b9baa-1c44-4dbe-bac8-17503c8ad44e,1665,1754162515121,1754162517939,2818,1.6924924924924925
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,893cce38-6ad1-4ea3-8e41-17b80ed24108,326,1754162513747,1754162514304,557,1.7085889570552146
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,8c0331ef-394a-4f16-b9e8-3e0a69f8fefb,329,1754162524626,1754162525175,549,1.668693009118541
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,93929959-2ae3-4e0c-8273-95889505666f,1671,1754162520258,1754162523006,2748,1.644524236983842
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,9744e0d0-4e51-483b-9ebf-ad10ac191010,235,1754162530745,1754162531223,478,2.0340425531914894
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,9cc76a8e-2f53-499d-83da-9434f98d99e9,333,1754162518537,1754162519057,520,1.5615615615615615
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,a1bce8f9-fe94-428c-b0df-2487a2e26e31,333,1754162527187,1754162527719,532,1.5975975975975976
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,a51ef38c-f57c-4970-b3be-3e9e19602334,1674,1754162527576,1754162530319,2743,1.6385902031063322
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,aa23dac3-266b-4ea4-9c95-688173f0c7f9,1674,1754162523141,1754162525955,2814,1.6810035842293907
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,ad3ea0e7-0b77-4d48-bad9-f017768cb209,1656,1754162524783,1754162527536,2753,1.66243961352657
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,b17f7f23-c1fe-4bfa-8ddd-6c3d2b6fe67b,329,1754162514583,1754162515200,617,1.8753799392097263
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,b211b90c-af76-4615-b809-3937dd197bfe,333,1754162513551,1754162514095,544,1.6336336336336337
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,bbf2cd70-4c65-46dc-8815-9c643a18f61e,256,1754162531112,1754162531552,440,1.71875
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,c0480fda-2a62-45bd-b6ee-685c4fb3e3bb,335,1754162531374,1754162531912,538,1.6059701492537313
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,c221a70e-92e6-448e-8081-629eba1e3256,133,1754162532323,1754162532580,257,1.9323308270676691
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,c4f5c385-cf4a-41e3-8cb0-3af2e53e0d5c,326,1754162522174,1754162522757,583,1.7883435582822085
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,c5505af2-ca8d-4720-a48b-8998595ed9bb,333,1754162514352,1754162514898,546,1.6396396396396395
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,cca187b5-0f60-41fb-bb32-f41aa56f17f3,333,1754162517766,1754162518325,559,1.6786786786786787
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,d5c5ea86-7321-48a1-b9f7-e76cd9e0053d,1656,1754162520509,1754162523375,2866,1.7306763285024154
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,d860d54f-fc16-4874-b47c-014e8625060c,333,1754162522964,1754162523549,585,1.7567567567567568
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,ddd65a0c-4b02-4d1b-8780-2f7a570af2e0,344,1754162519382,1754162519928,546,1.5872093023255813
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,df4d355f-4b20-41a2-94c1-6f375876bc26,1667,1754162523887,1754162526708,2821,1.6922615476904619
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,e0c45ea7-8021-4006-8000-4bda7225e136,1667,1754162515260,1754162518051,2791,1.6742651469706058
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,e23ec558-d58a-431e-a8ec-db762c890ba2,344,1754162528077,1754162528653,576,1.6744186046511629
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,e26b2656-b986-46bd-b8a2-1b66ff59586c,316,1754162532956,1754162533523,567,1.7943037974683544
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,e7458610-1927-490e-896c-b16928492601,335,1754162526999,1754162527551,552,1.6477611940298507
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,ecedfd7c-806a-4c38-8650-6405b2002ca5,329,1754162528729,1754162529305,576,1.750759878419453
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,f702ee6e-ff3f-42e3-a9c0-e07806a7ac40,333,1754162521989,1754162522571,582,1.7477477477477477
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,f76e2b84-47af-4778-b6a3-212bc0294b7b,326,1754162517943,1754162518487,544,1.6687116564417177
6,d56cfecb-eb0b-4c12-abde-7fde5ea006ed,f8d1723c-86ce-4331-a3d4-3d88302907f5,335,1754162514150,1754162514754,604,1.8029850746268656
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,079e3047-9347-4791-b497-d5f34dc3611b,338,1754147523258,1754147523832,574,1.698224852071006
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,0818e41e-29e5-4438-89bd-2dfe21217bbf,1080,1754147530316,1754147531815,1499,1.387962962962963
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,0b62e11c-f9fa-4cfb-8baf-0c310ac5aba4,1662,1754147520829,1754147523124,2295,1.3808664259927799
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,0cf39212-30b9-493d-8405-a26ad75703e8,105,1754147532610,1754147532786,176,1.6761904761904762
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,1038d9c7-9920-49ba-bc3a-246d27e83e56,72,1754147522200,1754147522332,132,1.8333333333333333
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,10553089-ef32-43c0-a680-e81ea66ca1ba,72,1754147525375,1754147525490,115,1.5972222222222223
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,10cece11-473a-4337-9615-4cc9b9dd38c9,1928,1754147519423,1754147522089,2666,1.3827800829875518
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,1347f08b-1834-4e49-8e8c-bac7d38e5268,1876,1754147525635,1754147528329,2694,1.4360341151385927
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,156b7bfc-6da5-44c8-bda8-79b9e6c629df,124,1754147525241,1754147525440,199,1.6048387096774193
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,21d928ce-7eca-41cd-89e5-511c21062a63,1697,1754147529617,1754147531953,2336,1.3765468473777254
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,2387b3e7-fa24-45e2-b04a-e442781c14d8,878,1754147532899,1754147534126,1227,1.39749430523918
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,2891932b-7081-4297-890d-142f71d2a09b,1697,1754147526326,1754147528827,2501,1.4737772539776075
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,2a031fee-1e2e-4998-bd26-2065ca01e022,1575,1754147532394,1754147534561,2167,1.375873015873016
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,2b184360-6b4b-4e52-9318-35412cfdc20c,329,1754147518907,1754147519383,476,1.446808510638298
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,2d33046d-3a52-40ec-a0a6-10144741b002,1080,1754147527209,1754147528690,1481,1.3712962962962962
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,32ccaf1b-e9cd-4e82-b067-587d93e9d0de,217,1754147532601,1754147532915,314,1.4470046082949308
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,35e5e459-9f4a-4144-af1d-5c5b0c5eaeaa,1,1754147518345,1754147518379,34,34.0
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,362a094a-233c-4434-af46-c209fe5b0b2f,1895,1754147526540,1754147529348,2808,1.4817941952506597
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,38aabf47-f229-432a-bb3c-1c610c44dd25,920,1754147525601,1754147527049,1448,1.5739130434782609
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,3e18616e-2176-46b7-983c-5f2f8108abe2,105,1754147526080,1754147526335,255,2.4285714285714284
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,4d8955f9-6526-4777-a591-95eb63041eb3,163,1754147531967,1754147532220,253,1.5521472392638036
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,4e3e6be9-9b88-4b4d-a387-a247b151619a,1928,1754147522535,1754147525264,2729,1.4154564315352698
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,50897f0c-054e-4489-9d22-1ea84714bb85,300,1754147531915,1754147532329,414,1.38
6,e0d20c73-030d-4a0c-a41a-74938a943c9b,580b77da-2d87-4ed7-b134-f0eccab128b0,1837,1754147529307,1754147531853,2546,1.3859553620032663
